id,loan_type,ticker,cpn,pik_margin,libor_floor,date_issued,maturity,curr,amt_out,covi_lite
BL236579,TERM,WMMORR,325,0,100,2/9/2017,5/6/2021,USD,2599865638,N
BL236647,TERM,USFOOD,275,0,75,2/17/2017,6/27/2023,USD,2189000000,Y
BL236674,TERM,INVH,180,0,0,2/6/2017,2/6/2022,USD,2500000000,N
BL236803,TERM,SABHLD,275,0,0,2/22/2017,2/22/2024,USD,3532250000,N
BL236826,TERM,CDWC,200,0,0,2/28/2017,8/17/2023,USD,2947342563,Y
BL236984,TERM,LVLTPT,225,0,0,2/22/2017,2/22/2024,USD,4610500000,Y
BL236995,TERM,SLH,325,0,100,3/6/2017,3/3/2023,USD,2766220000,Y
BL237116,TERM,LUMN,275,0,0,6/19/2017,1/31/2025,USD,10245000000,Y
BL237265,TERM,SSNC,225,0,0,3/2/2017,7/8/2022,USD,10593094684,Y
BL237313,TERM,AVANTR,400,0,100,3/10/2017,3/10/2024,USD,1560000000,Y
BL237399,TERM,HELGEN,375,0,100,6/2/2017,6/3/2024,USD,1850000000,N
BL237415,TERM,CEOLLC,250,0,0,10/6/2017,10/6/2024,USD,1700000000,Y
BL237452,TERM,SEAS,300,0,75,3/31/2017,3/31/2024,USD,1874805615,N
BL237522,TERM,IQV,200,0,75,3/7/2017,3/7/2024,USD,7611060025,N
BL237644,TERM,CAR,200,0,0,3/3/2017,3/15/2022,USD,2950000000,N
BL237649,TERM,TMUS,225,0,0,1/25/2017,1/31/2024,USD,4000000000,Y
BL237650,TERM,JELD,300,0,100,3/7/2017,7/1/2022,USD,1236637500,Y
BL237757,TERM,LPLA,250,0,0,3/10/2017,3/10/2024,USD,2200000000,N
BL237938,TERM,HLT,200,0,0,3/16/2017,10/25/2023,USD,4958875000,Y
BL238034,TERM,BYD,250,0,0,3/29/2017,9/15/2023,USD,2437274600,N
BL238035,TERM,ROYPHA,200,0,0,3/27/2017,4/17/2023,USD,4483000000,N
BL238050,TERM,UVN,275,0,100,3/15/2017,3/15/2024,USD,7084700000,Y
BL238075,TERM,WDC,275,0,75,3/14/2017,4/29/2023,USD,9043240023,N
BL238078,TERM,HCA,200,0,#N/A N/A,3/20/2017,3/18/2023,USD,6086000000,N
BL238122,TERM,ARMK,200,0,0,3/28/2017,3/28/2024,USD,5238653191,N
BL238183,TERM,CAPIAU,300,0,100,3/24/2017,3/24/2024,USD,1315000000,N
BL238253,TERM,XPO,225,0,0,3/10/2017,10/30/2021,USD,1494000000,Y
BL238260,TERM,AAL,200,0,0,3/14/2017,6/27/2020,USD,3043000000,N
BL238281,TERM,ALSN,200,0,0,3/24/2017,9/23/2022,USD,1637570000,Y
BL238362,TERM,AVST,325,0,100,3/31/2017,9/30/2023,USD,1956390000,Y
BL238528,TERM,LGHTGN,450,0,100,3/22/2017,1/30/2024,USD,1825000000,Y
BL238555,TERM,IT,200,0,0,3/20/2017,3/20/2022,USD,2685000000,N
BL238559,TERM,CSCHLD,225,0,0,3/15/2017,7/17/2025,USD,9837500000,Y
BL238574,TERM,CORTNP,400,0,100,3/17/2017,11/15/2023,USD,2070000000,#N/A N/A
BL238607,TERM,ON,225,0,0,3/31/2017,3/31/2023,USD,2980000000,Y
BL238727,BRIDGE TERM,DELL,750,0,75,9/7/2016,9/7/2017,USD,2200000000,Y
BL238753,TERM,BWY,325,0,0,4/3/2017,4/3/2024,USD,1900000000,Y
BL238849,TERM,UAL,225,0,0,3/29/2017,4/1/2024,USD,3500000000,N
BL238918,TERM,YUM,200,0,0,3/21/2017,6/16/2023,USD,3490000000,N
BL238958,TERM,SPB,200,0,#N/A N/A,4/7/2017,6/23/2022,USD,2523657500,Y
BL238964,TERM,ALIXPA,300,0,100,4/4/2017,4/4/2024,USD,1455000000,Y
BL238982,TERM,GATGLO,325,0,100,4/7/2017,3/31/2024,USD,2615466868,Y
BL239077,TERM,CCCG,300,0,100,4/27/2017,4/27/2024,USD,1475000000,Y
BL239235,TERM,TPFIIL,400,0,100,3/31/2017,10/2/2023,USD,1736912314,N
BL239532,TERM,LVS,200,0,0,3/29/2017,3/29/2024,USD,3438000000,Y
BL239586,TERM,GMCR,150,0,#N/A N/A,3/13/2017,3/3/2021,USD,5075000000,N
BL239692,TERM,PAH,300,0,100,4/18/2017,11/2/2021,USD,3990520000,Y
BL239783,TERM,CCC,350,0,100,4/6/2017,10/3/2023,USD,1717000000,Y
BL239798,TERM,STENOR,300,0,100,4/4/2017,5/15/2022,USD,1869000000,Y
BL239854,TERM,COMINV,300,0,0,5/17/2017,5/16/2024,USD,3560000000,Y
BL239922,TERM,TNETBB,275,0,0,4/4/2017,6/30/2025,USD,4329722500,Y
BL239964,TERM,BMC,400,0,100,4/12/2017,9/10/2022,USD,3745919500,Y
BL240170,TERM,ARNBLE,350,0,75,4/12/2017,12/1/2022,USD,1676620000,Y
BL240176,TERM,ABCSUP,250,0,75,5/1/2017,10/31/2023,USD,1875000000,Y
BL240380,TERM,TEACLL,300,0,0,5/1/2017,5/1/2024,USD,5422050000,Y
BL240392,TERM,NLSN,200,0,0,4/13/2017,10/4/2023,USD,4914592100,Y
BL240488,TERM,MCROLN,250,0,0,6/21/2017,11/30/2021,USD,6842300000,Y
BL240542,TERM,BKFS,175,0,0,4/26/2017,2/25/2022,USD,1924000000,N
BL240639,TERM,FRTA,300,0,100,5/1/2017,10/25/2023,USD,1245000000,Y
BL240729,TERM,CCTRH,250,0,75,4/18/2017,4/18/2024,USD,1725000000,Y
BL240745,TERM,AIRM,350,0,100,4/21/2017,4/21/2024,USD,1375000000,#N/A N/A
BL240753,TERM,AFGR,775,0,100,5/10/2017,5/10/2022,USD,804055932,N
BL240766,TERM,GPN,175,0,#N/A N/A,5/2/2017,5/2/2022,USD,5224480000,N
BL240807,TERM,UNSEAM,375,0,100,4/19/2017,7/28/2022,USD,3541000000,Y
BL240956,TERM,NUGGET,275,0,75,4/12/2017,10/4/2023,USD,2590635971,#N/A N/A
BL241004,TERM,GPN,200,0,0,5/2/2017,4/22/2023,USD,5233100000,N
BL241024,TERM,LAUR,450,0,100,4/26/2017,4/26/2024,USD,1985000000,N
BL241029,TERM,FIAT,200,0,0,4/12/2017,12/31/2018,USD,1007000000,N
BL241177,TERM,BFAM,225,0,75,5/8/2017,11/3/2023,USD,1297000000,Y
BL241290,TERM,CGPHLC,300,0,100,4/27/2017,5/8/2021,USD,1467687500,N
BL241299,TERM,DAEAVI,375,0,100,5/5/2017,7/7/2022,USD,1803250000,Y
BL241337,TERM,MSYLN,350,0,100,6/16/2017,6/13/2024,USD,4962110000,Y
BL241451,TERM,ASUCOR,300,0,0,5/4/2017,11/3/2023,USD,6150824892,Y
BL241455,TERM,VIZIEN,350,0,100,5/2/2017,2/13/2023,USD,1227000000,N
BL241467,TERM,FDC,250,0,#N/A N/A,4/26/2017,4/26/2024,USD,10615728421,N
BL241524,TERM,MGMGPO,225,0,0,5/1/2017,4/25/2023,USD,2731500000,Y
BL241668,TERM,MTLPUB,250,0,#N/A N/A,5/5/2017,8/20/2023,USD,1114000000,N
BL242019,TERM,IAS,400,0,125,5/4/2017,2/17/2021,USD,1128369389,Y
