ticker,date_time,ret,trgt,t1,bin,side,clfW,name,cpn,date_issued,maturity,curr,amt_out,convertible,industry_sector,industry_group,industry_subgroup,callable,call_schedule,ISIN,conId,close,ytm,spread,moody,avg_rating
LW485173,2020-07-10 16:05:28,-0.01611956521739133,0.051970146039723955,2020-07-20 16:32:46,0.0,-1.0,0.7683669521096252,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,90.517,0.10266925729513168,0.07266925729513168,4.0,3.5
LW485173,2020-07-20 11:53:32,-0.044062176165803324,0.040190964183032675,2020-07-30 12:09:12,0.0,-1.0,0.8084951071651979,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,92.248,0.09525376465530606,0.06525376465530607,4.0,3.5
LW485173,2020-07-20 16:32:46,-0.05435408272346043,0.0329524174280199,2020-07-31 16:59:59,0.0,-1.0,0.849414631147968,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,92.0,0.09635936910390855,0.06635936910390855,4.0,3.5
LW485173,2020-07-22 12:18:37,-0.04836455696202557,0.027855926859629586,2020-08-03 15:51:01,0.0,-1.0,0.8996948934051789,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,93.974,0.08770739496944621,0.05770739496944621,4.0,3.5
LW485173,2020-07-27 16:45:47,-0.0602819154253722,0.025584513037984792,2020-08-11 12:51:03,0.0,-1.0,0.9384923254307649,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,94.0,0.08771447070360186,0.05771447070360186,4.0,3.5
LW485173,2020-07-31 16:59:59,0.0281843598388285,0.020572174538692187,2020-08-11 12:51:03,1.0,1.0,0.9561080436458465,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,97.288,0.07366906666759311,0.04366906666759311,4.0,3.5
LW485173,2020-08-03 15:51:01,-0.0025316455696202667,0.018198145132487378,2020-08-18 10:41:48,0.0,1.0,0.9646214793668202,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,98.75,0.06758474287986757,0.03758474287986757,4.0,3.5
LW485173,2020-08-04 10:56:03,0.016255206745910522,0.016249606851656436,2020-08-11 12:51:03,1.0,1.0,0.9654113065330805,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,98.43,0.0689206567287445,0.03892065672874451,4.0,3.5
LW485173,2020-08-04 13:53:20,0.015532994923857624,0.01452445334985094,2020-08-11 12:51:03,1.0,1.0,0.9672134226092581,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,98.5,0.06862913069725038,0.03862913069725038,4.0,3.5
LW485173,2020-08-04 16:09:45,-0.002511443269737068,0.014312423825855007,2020-08-18 10:41:48,0.0,1.0,0.9684733442749593,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,98.748,0.06759833146686968,0.03759833146686968,4.0,3.5
LW485173,2020-08-05 13:01:14,0.01599715606114427,0.013656442518695728,2020-08-11 12:51:03,1.0,1.0,0.9684825863020012,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,98.455,0.06882298712730409,0.03882298712730409,4.0,3.5
LW485173,2020-11-13 11:31:10,0.014686868686869303,0.014551668600593816,2020-11-24 10:48:43,1.0,1.0,1.0,CMLP,6.25,2016-06-15 00:00:00,2023-04-01 00:00:00,USD,699930000.0,False,Energy,Pipelines,Pipelines,True,2018-04-01 104.688 2019-04-01 103.125 2020-04-01 101.563 2021-04-01 100.0,US226373AL21,239729508,99.0,0.06699850164104737,0.03699850164104737,4.0,3.5
QJ539517,2020-07-02 11:21:59,0.001310615989515318,0.013416595405254379,2020-07-14 10:59:37,1.0,-1.0,0.525166313448878,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,95.5,0.08650315973520281,0.05650315973520281,5.0,4.0
QJ539517,2020-10-27 15:00:28,0.04179377669310558,0.025812471991585123,2020-10-29 11:37:38,1.0,-1.0,0.6124797233573351,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,85.375,0.13786994943670192,0.10786994943670192,5.0,4.0
QJ539517,2020-10-29 11:37:38,0.05401929260450178,0.0248588800649082,2020-11-04 12:15:11,1.0,-1.0,0.6470536576975501,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,81.95,0.15641432490229606,0.12641432490229607,5.0,4.0
QJ539517,2020-11-04 12:15:11,-0.07879146919431324,0.025259764483847105,2020-11-09 14:42:05,0.0,-1.0,0.678011313668115,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,77.75,0.1810460410563946,0.1510460410563946,5.0,4.0
QJ539517,2020-11-05 14:56:48,-0.08670520231213896,0.029060185007321042,2020-11-18 11:21:13,0.0,-1.0,0.7362012236427073,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,79.0,0.1738216532075405,0.1438216532075405,5.0,4.0
QJ539517,2020-11-09 14:42:05,-0.10011728329246194,0.04453156108693752,2020-11-20 10:55:59,0.0,-1.0,0.8172477036573894,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,84.4,0.14401891856122023,0.11401891856122023,5.0,4.0
QJ539517,2020-11-12 13:26:07,-0.10320314547837439,0.04089635737759932,2020-12-01 14:12:38,0.0,-1.0,0.8694217890827272,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,85.532,0.13820682903933523,0.10820682903933523,5.0,4.0
QJ539517,2020-11-18 11:21:13,-0.09305373525556959,0.03731974184974867,2020-12-01 14:12:38,0.0,-1.0,0.914095640418148,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,86.5,0.13350547424666628,0.10350547424666628,5.0,4.0
QJ539517,2020-11-19 09:43:07,0.04234972677595561,0.04555558892414564,2020-12-01 14:12:38,1.0,1.0,0.9226296290577957,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,91.5,0.1081601649260521,0.0781601649260521,5.0,4.0
QJ539517,2020-11-20 10:55:59,0.01689945623200706,0.04120894415558125,2020-12-01 14:12:38,1.0,1.0,0.9309790047116665,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,93.79,0.09712521482229233,0.06712521482229233,5.0,4.0
QJ539517,2020-12-01 14:12:38,0.013106159895151182,0.03739042727026092,2020-12-17 14:06:38,1.0,1.0,0.9487206666654784,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,95.375,0.08987539935350417,0.059875399353504166,5.0,4.0
QJ539517,2020-12-08 12:32:32,-0.017151670951156883,0.033845147403081574,2021-01-06 08:57:52,0.0,1.0,0.961348479892103,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,97.25,0.08122494804660174,0.05122494804660174,5.0,4.0
QJ539517,2020-12-10 15:38:57,-0.009512953367875387,0.03294679555921264,2021-01-06 08:57:52,0.0,1.0,0.9651602472198171,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,96.5,0.08474684161833029,0.054746841618330294,5.0,4.0
QJ539517,2020-12-17 14:06:38,-0.0107943078913324,0.030460235801939455,2021-01-06 08:57:52,0.0,1.0,0.9657067973178148,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,96.625,0.08426552839389943,0.054265528393899434,5.0,4.0
QJ539517,2021-01-06 08:57:52,-0.007166621330375822,0.029334937376330084,2021-01-19 13:27:23,0.0,1.0,0.9734133903349528,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,95.582,0.08963317068338392,0.05963317068338392,5.0,4.0
QJ539517,2021-01-13 09:13:02,-0.012905732497453526,0.02706884786509244,2021-01-25 16:59:32,0.0,1.0,0.9910406178896173,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,95.229,0.0915258100027958,0.061525810002795805,5.0,4.0
QJ539517,2021-01-28 12:19:54,-0.025773195876288568,0.018986345600853785,2021-02-11 08:56:45,0.0,-1.0,1.0,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,94.5,0.09557316829919812,0.06557316829919813,5.0,4.0
QJ539517,2021-02-18 12:19:51,,0.02063533134979867,,,1.0,,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,97.375,0.08156484084129334,0.05156484084129334,5.0,4.0
QJ539517,2021-02-22 11:35:54,,0.018890442199926614,,,1.0,,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,97.24899999999998,0.08225707011222841,0.05225707011222841,5.0,4.0
QJ539517,2021-02-23 11:11:05,,0.01742563812322335,,,1.0,,PBFX,6.875,2015-10-30 00:00:00,2023-05-15 00:00:00,USD,524900000.0,False,Energy,Pipelines,Pipelines,True,2018-05-15 105.156 2019-05-15 103.438 2020-05-15 101.719 2021-05-15 100.0,US69318UAB17,213714651,97.0,0.08352849946022031,0.05352849946022031,5.0,4.0
QZ203555,2020-07-07 09:43:04,0.0,0.019749719431878626,2020-07-20 11:00:35,0.0,1.0,0.5194622048154459,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,97.25,0.07653187470436096,0.026531874704360955,3.0,3.0
QZ203555,2020-10-05 13:50:47,-0.01208053691275146,0.017315433732877833,2020-10-21 13:52:17,0.0,-1.0,0.5541289600545873,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,92.0,0.09354022044821284,0.04354022044821283,3.0,3.0
QZ203555,2020-10-07 12:53:34,-0.006711409395972701,0.017327181425899597,2020-10-21 13:52:17,0.0,-1.0,0.5701213626381283,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,92.5,0.09193934465280956,0.04193934465280956,3.0,3.0
QZ203555,2020-10-13 10:39:01,0.009333622747992765,0.016799834563746147,2020-10-26 09:45:08,1.0,-1.0,0.5765038170302227,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,93.0,0.0903971516537666,0.0403971516537666,3.0,3.0
QZ203555,2020-10-14 09:41:45,0.014760147601476259,0.01679282114505071,2020-10-26 09:45:08,1.0,-1.0,0.5779717451159834,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,93.5,0.08879406255435841,0.03879406255435841,3.0,3.0
QZ203555,2020-10-21 13:52:17,0.020547945205479534,0.015189722069611456,2020-10-27 11:10:55,1.0,-1.0,0.5898639135220451,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,93.125,0.09009567009210584,0.04009567009210584,3.0,3.0
QZ203555,2020-11-05 13:30:01,-0.0349312913038915,0.021541958257887198,2020-11-16 16:02:25,0.0,-1.0,0.7452327972603554,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,92.0,0.09401543032388009,0.044015430323880084,3.0,3.0
QZ203555,2020-11-23 15:15:16,0.021597938144329643,0.019810845317310706,2020-12-01 10:59:14,1.0,1.0,0.792728698297194,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,97.0,0.0779937231303117,0.027993723130311704,3.0,3.0
QZ203555,2020-12-01 10:59:14,0.026792471870427992,0.019115181757768197,2020-12-07 09:45:32,1.0,1.0,0.8219486714272826,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,99.095,0.07147421717643737,0.02147421717643737,3.0,3.0
QZ203555,2020-12-07 09:45:32,0.0024570024570016447,0.018869354171784217,2020-12-17 12:43:33,1.0,1.0,0.8614599294907058,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,101.75,0.06336790297179384,0.01336790297179384,3.0,3.0
QZ203555,2020-12-08 13:30:12,-0.004901960784313597,0.017466747354480883,2020-12-21 10:16:26,0.0,1.0,0.8648156701515672,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,102.0,0.06261295045475855,0.012612950454758548,3.0,3.0
QZ203555,2020-12-09 16:02:05,-0.004901960784313597,0.016306442807332115,2020-12-21 10:16:26,0.0,1.0,0.8648156701515672,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,102.0,0.06260919141769408,0.01260919141769408,3.0,3.0
QZ203555,2020-12-17 12:43:33,-0.002450980392156188,0.01511471461310079,2021-01-04 09:38:42,0.0,1.0,0.8681755384188763,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,102.0,0.06257927560806276,0.012579275608062754,3.0,3.0
QZ203555,2020-12-21 10:16:26,0.002463054187192615,0.014455220765566481,2021-01-04 09:38:42,1.0,1.0,0.8715354066861856,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,101.5,0.06408301367759706,0.014083013677597053,3.0,3.0
QZ203555,2021-01-04 09:38:42,0.011056511056510399,0.013102576865216022,2021-01-14 13:18:55,1.0,1.0,0.8914341457979715,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,101.75,0.06327827095985411,0.013278270959854108,3.0,3.0
QZ203555,2021-01-25 13:30:00,-0.029417610812960127,0.023316301869532954,2021-02-09 09:16:03,0.0,-1.0,0.9218520338273922,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,97.66,0.07625556321144103,0.026255563211441027,3.0,3.0
QZ203555,2021-01-26 12:52:31,-0.02742993440667907,0.022410885477009763,2021-02-09 09:16:03,0.0,-1.0,0.9407638746247108,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,97.86,0.07560807499885558,0.025608074998855576,3.0,3.0
QZ203555,2021-01-26 16:25:08,-0.03597694295368736,0.020291524350824004,2021-02-09 09:16:03,0.0,-1.0,0.9568781210889585,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,97.0,0.07842995285987853,0.028429952859878524,3.0,3.0
QZ203555,2021-01-27 14:01:56,-0.04467302723116684,0.01872781452692159,2021-02-09 09:16:03,0.0,-1.0,0.9810393507557802,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,96.125,0.08134213480949404,0.031342134809494035,3.0,3.0
QZ203555,2021-02-11 12:21:19,0.02977667493796532,0.016685744895031922,2021-02-24 11:52:27,1.0,1.0,1.0,MUR,6.875,2016-08-12 00:00:00,2024-08-15 00:00:00,USD,550000000.0,False,Energy,Oil&Gas,Oil Comp-Integrated,True,2019-08-15 105.156 2020-08-15 103.438 2021-08-15 101.719 2022-08-15 100.0,US626717AH56,243798094,100.75,0.0663299278623092,0.01632992786230919,3.0,3.0
QZ552080,2020-07-21 10:18:15,0.01803422982885028,0.01119096746095568,2020-07-22 15:08:20,1.0,1.0,0.5,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,102.25,0.06459473147392272,0.01459473147392272,3.0,3.5
QZ552080,2020-07-22 15:08:20,0.02503506446096826,0.010072927848093667,2020-08-04 10:44:07,1.0,1.0,0.548480186644838,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,104.094,0.0583214612007141,0.0083214612007141,3.0,3.5
QZ552080,2020-08-13 11:19:23,0.0059647793978412356,0.014692619427643579,2020-08-27 11:54:49,1.0,1.0,0.6139349138749493,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,105.62,0.05291510581970216,0.0029151058197021545,3.0,3.5
QZ552080,2020-08-19 13:51:39,0.00977941665637072,0.014370317679509956,2020-09-01 15:19:46,1.0,1.0,0.6212667773679288,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,105.221,0.0541760540008545,0.0041760540008544955,3.0,3.5
QZ552080,2020-08-27 11:54:49,-0.004705882352941004,0.012816536821307947,2020-09-17 11:05:12,0.0,1.0,0.638864658278949,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,106.25,0.05057381629943849,0.0005738162994384857,3.0,3.5
QZ552080,2020-09-01 15:19:46,-0.004705882352941004,0.011907604572422128,2020-09-17 11:05:12,0.0,1.0,0.638864658278949,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,106.25,0.05048983573913574,0.0004898357391357397,3.0,3.5
QZ552080,2020-09-17 11:05:12,-0.009456264775413614,0.011613895414987389,2020-10-01 12:30:06,0.0,1.0,0.8167294374846561,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,105.75,0.05193783760070801,0.001937837600708009,3.0,3.5
QZ552080,2020-10-01 12:30:06,-0.023310023310022743,0.01909672579487201,2020-10-13 16:35:06,0.0,-1.0,0.8756258296835325,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,104.75,0.05521484136581421,0.025214841365814214,3.0,3.5
QZ552080,2020-10-13 16:35:06,0.020505257148293765,0.019411647650134027,2020-10-28 11:34:37,1.0,-1.0,0.9311555590430483,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,107.25,0.046247045694997,0.016247045694997,3.0,3.5
QZ552080,2020-10-19 16:15:05,0.01574765688186841,0.018043516201060185,2020-10-29 16:43:10,1.0,-1.0,0.9639634319126502,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,106.75,0.047857275009155285,0.017857275009155286,3.0,3.5
QZ552080,2020-10-22 10:48:28,0.018126457015080755,0.016276112580384545,2020-10-28 11:34:37,1.0,-1.0,0.9681932965968328,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,107.0,0.04691752433776855,0.016917524337768552,3.0,3.5
QZ552080,2020-10-23 12:26:45,0.018126457015080755,0.014760402175612027,2020-10-28 11:34:37,1.0,-1.0,0.9681932965968328,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,107.0,0.04689551424621226,0.01689551424621226,3.0,3.5
QZ552080,2020-11-18 10:45:20,0.0017391304347826875,0.012687703584878378,2020-11-30 14:06:55,1.0,1.0,0.9696502560137522,NAVI,7.25,2016-09-13 00:00:00,2023-09-25 00:00:00,USD,500000000.0,False,Financial,Diversified Finan Serv,Finance-Consumer Loans,False,,US63938CAE84,247810964,109.25,0.03836223554611207,0.008362235546112068,3.0,3.5
